"Año","Tipo de delito","Municipio","total","tasa_mpio","tasa_hgo","total_hgo"
2015,"Aborto","Acatlán",0,0,0.00549291907654369,24
2015,"Aborto","Tlahuiltepa",0,0,0.00549291907654369,24
2015,"Aborto","Tepehuacán de Guerrero",1,0.0318116748846827,0.00549291907654369,24
2015,"Aborto","Tolcayuca",0,0,0.00549291907654369,24
2015,"Aborto","Calnali",1,0.0572672087962433,0.00549291907654369,24
2015,"Aborto","Huautla",0,0,0.00549291907654369,24
2015,"Aborto","Emiliano Zapata",0,0,0.00549291907654369,24
2015,"Aborto","Metztitlán",0,0,0.00549291907654369,24
2015,"Aborto","Omitlán de Juárez",0,0,0.00549291907654369,24
2015,"Aborto","Mixquiahuala de Juárez",1,0.0211564093342078,0.00549291907654369,24
2015,"Aborto","Progreso de Obregón",0,0,0.00549291907654369,24
2015,"Aborto","Tepeapulco",0,0,0.00549291907654369,24
2015,"Aborto","Tlaxcoapan",1,0.0343630803065187,0.00549291907654369,24
2015,"Aborto","Tlahuelilpan",0,0,0.00549291907654369,24
2015,"Aborto","Huasca de Ocampo",0,0,0.00549291907654369,24
2015,"Aborto","Zacualtipán de Ángeles",0,0,0.00549291907654369,24
2015,"Aborto","Eloxochitlán",0,0,0.00549291907654369,24
2015,"Aborto","Metepec",0,0,0.00549291907654369,24
2015,"Aborto","Nopala de Villagrán",0,0,0.00549291907654369,24
2015,"Aborto","Pisaflores",0,0,0.00549291907654369,24
2015,"Aborto","San Bartolo Tutotepec",0,0,0.00549291907654369,24
2015,"Aborto","Tenango de Doria",0,0,0.00549291907654369,24
2015,"Aborto","Tizayuca",1,0.0080327737167644,0.00549291907654369,24
2015,"Aborto","Atotonilco de Tula",0,0,0.00549291907654369,24
2015,"Aborto","Yahualica",0,0,0.00549291907654369,24
2015,"Aborto","Francisco I. Madero",0,0,0.00549291907654369,24
2015,"Aborto","Jacala de Ledezma",0,0,0.00549291907654369,24
2015,"Aborto","Huehuetla",0,0,0.00549291907654369,24
2015,"Aborto","Pacula",0,0,0.00549291907654369,24
2015,"Aborto","Mineral del Chico",0,0,0.00549291907654369,24
2015,"Aborto","San Agustín Tlaxiaca",0,0,0.00549291907654369,24
2015,"Aborto","Tecozautla",0,0,0.00549291907654369,24
2015,"Aborto","Tlanalapa",0,0,0.00549291907654369,24
2015,"Aborto","Alfajayucan",1,0.0483208504469679,0.00549291907654369,24
2015,"Aborto","Epazoyucan",0,0,0.00549291907654369,24
2015,"Aborto","Zempoala",0,0,0.00549291907654369,24
2015,"Aborto","Cardonal",1,0.0531886601776501,0.00549291907654369,24
2015,"Aborto","La Misión",0,0,0.00549291907654369,24
2015,"Aborto","Mineral de la Reforma",2,0.0128093456986217,0.00549291907654369,24
2015,"Aborto","Pachuca de Soto",4,0.0140162027303563,0.00549291907654369,24
2015,"Aborto","San Salvador",0,0,0.00549291907654369,24
2015,"Aborto","Molango de Escamilla",0,0,0.00549291907654369,24
2015,"Aborto","Tezontepec de Aldama",1,0.0184304618673744,0.00549291907654369,24
2015,"Aborto","Atitalaquia",0,0,0.00549291907654369,24
2015,"Aborto","Xochiatipan",0,0,0.00549291907654369,24
2015,"Aborto","Zapotlán de Juárez",0,0,0.00549291907654369,24
2015,"Aborto","Huichapan",0,0,0.00549291907654369,24
2015,"Aborto","Chilcuautla",1,0.0537750053775005,0.00549291907654369,24
2015,"Aborto","Tepetitlán",0,0,0.00549291907654369,24
2015,"Aborto","Juárez Hidalgo",0,0,0.00549291907654369,24
2015,"Aborto","Singuilucan",0,0,0.00549291907654369,24
2015,"Aborto","San Felipe Orizatlán",1,0.0251547014136942,0.00549291907654369,24
2015,"Aborto","Apan",0,0,0.00549291907654369,24
2015,"Aborto","Villa de Tezontepec",0,0,0.00549291907654369,24
2015,"Aborto","Agua Blanca de Iturbide",0,0,0.00549291907654369,24
2015,"Aborto","Chapulhuacán",0,0,0.00549291907654369,24
2015,"Aborto","Lolotla",0,0,0.00549291907654369,24
2015,"Aborto","Jaltocán",0,0,0.00549291907654369,24
2015,"Aborto","Santiago de Anaya",0,0,0.00549291907654369,24
2015,"Aborto","Tianguistengo",0,0,0.00549291907654369,24
2015,"Aborto","Acaxochitlán",0,0,0.00549291907654369,24
2015,"Aborto","Tula de Allende",0,0,0.00549291907654369,24
2015,"Aborto","Cuautepec de Hinojosa",0,0,0.00549291907654369,24
2015,"Aborto","Actopan",1,0.0172720520925091,0.00549291907654369,24
2015,"Aborto","Chapantongo",0,0,0.00549291907654369,24
2015,"Aborto","Tulancingo de Bravo",1,0.00606347242939086,0.00549291907654369,24
2015,"Aborto","Tetepango",0,0,0.00549291907654369,24
2015,"Aborto","El Arenal",0,0,0.00549291907654369,24
2015,"Aborto","Nicolás Flores",0,0,0.00549291907654369,24
2015,"Aborto","Tasquillo",0,0,0.00549291907654369,24
2015,"Aborto","Ajacuba",0,0,0.00549291907654369,24
2015,"Aborto","Huejutla de Reyes",1,0.00754796733239739,0.00549291907654369,24
2015,"Aborto","Xochicoatlán",0,0,0.00549291907654369,24
2015,"Aborto","Ixmiquilpan",5,0.0521953358247907,0.00549291907654369,24
2015,"Aborto","Zimapán",0,0,0.00549291907654369,24
2015,"Aborto","Mineral del Monte",0,0,0.00549291907654369,24
2015,"Aborto","San Agustín Metzquititlán",0,0,0.00549291907654369,24
2015,"Aborto","Atlapexco",0,0,0.00549291907654369,24
2015,"Aborto","Atotonilco el Grande",0,0,0.00549291907654369,24
2015,"Aborto","Almoloya",0,0,0.00549291907654369,24
2015,"Aborto","Tlanchinol",0,0,0.00549291907654369,24
2015,"Aborto","Santiago Tulantepec de Lugo Guerrero",0,0,0.00549291907654369,24
2015,"Aborto","Huazalingo",0,0,0.00549291907654369,24
2015,"Aborto","Tepeji del Río de Ocampo",0,0,0.00549291907654369,24
2015,"Abuso de confianza","Nopala de Villagrán",4,0.231696014828545,0.0813827471214547,535
2015,"Abuso de confianza","Metepec",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Pisaflores",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Metztitlán",1,0.0485696245568022,0.0813827471214547,535
2015,"Abuso de confianza","Tenango de Doria",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Acatlán",1,0.0463821892393321,0.0813827471214547,535
2015,"Abuso de confianza","Tlanalapa",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Lolotla",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Francisco I. Madero",7,0.190938599601757,0.0813827471214547,535
2015,"Abuso de confianza","Xochiatipan",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Tlahuelilpan",2,0.101107122996815,0.0813827471214547,535
2015,"Abuso de confianza","Emiliano Zapata",2,0.131926121372032,0.0813827471214547,535
2015,"Abuso de confianza","Atotonilco el Grande",2,0.0709924747976714,0.0813827471214547,535
2015,"Abuso de confianza","Atitalaquia",1,0.0328698681918285,0.0813827471214547,535
2015,"Abuso de confianza","Huejutla de Reyes",20,0.150959346647948,0.0813827471214547,535
2015,"Abuso de confianza","Chapulhuacán",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Acaxochitlán",1,0.0223010191565755,0.0813827471214547,535
2015,"Abuso de confianza","Chilcuautla",2,0.107550010755001,0.0813827471214547,535
2015,"Abuso de confianza","Omitlán de Juárez",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Huautla",0,0,0.0813827471214547,535
2015,"Abuso de confianza","La Misión",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Mineral de la Reforma",34,0.217758876876569,0.0813827471214547,535
2015,"Abuso de confianza","Tlaxcoapan",3,0.103089240919556,0.0813827471214547,535
2015,"Abuso de confianza","Jacala de Ledezma",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Huehuetla",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Pacula",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Tasquillo",1,0.0594671741198858,0.0813827471214547,535
2015,"Abuso de confianza","San Agustín Tlaxiaca",2,0.0540379887060604,0.0813827471214547,535
2015,"Abuso de confianza","Jaltocán",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Calnali",1,0.0572672087962433,0.0813827471214547,535
2015,"Abuso de confianza","Alfajayucan",1,0.0483208504469679,0.0813827471214547,535
2015,"Abuso de confianza","Tepetitlán",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Mixquiahuala de Juárez",8,0.169251274673662,0.0813827471214547,535
2015,"Abuso de confianza","Singuilucan",2,0.121160719694675,0.0813827471214547,535
2015,"Abuso de confianza","Ixmiquilpan",24,0.250537611958995,0.0813827471214547,535
2015,"Abuso de confianza","Tulancingo de Bravo",35,0.21222153502868,0.0813827471214547,535
2015,"Abuso de confianza","Pachuca de Soto",205,0.71833038993076,0.0813827471214547,535
2015,"Abuso de confianza","San Salvador",5,0.137460823665255,0.0813827471214547,535
2015,"Abuso de confianza","Tlahuiltepa",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Nicolás Flores",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Tepehuacán de Guerrero",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Tolcayuca",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Ajacuba",1,0.0533560986020702,0.0813827471214547,535
2015,"Abuso de confianza","Huichapan",6,0.127578141611737,0.0813827471214547,535
2015,"Abuso de confianza","Tianguistengo",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Zempoala",4,0.0850575201480001,0.0813827471214547,535
2015,"Abuso de confianza","Juárez Hidalgo",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Atotonilco de Tula",4,0.0987045033929673,0.0813827471214547,535
2015,"Abuso de confianza","Huazalingo",1,0.0703878369817695,0.0813827471214547,535
2015,"Abuso de confianza","Tepeapulco",2,0.0359447170252152,0.0813827471214547,535
2015,"Abuso de confianza","Villa de Tezontepec",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Huasca de Ocampo",2,0.110485029278533,0.0813827471214547,535
2015,"Abuso de confianza","Molango de Escamilla",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Zacualtipán de Ángeles",1,0.0280457706977788,0.0813827471214547,535
2015,"Abuso de confianza","Eloxochitlán",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Tizayuca",8,0.0642621897341152,0.0813827471214547,535
2015,"Abuso de confianza","Tecozautla",6,0.155860349127182,0.0813827471214547,535
2015,"Abuso de confianza","Zapotlán de Juárez",1,0.0518134715025907,0.0813827471214547,535
2015,"Abuso de confianza","San Bartolo Tutotepec",0,0,0.0813827471214547,535
2015,"Abuso de confianza","San Felipe Orizatlán",1,0.0251547014136942,0.0813827471214547,535
2015,"Abuso de confianza","Xochicoatlán",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Progreso de Obregón",11,0.459155987811496,0.0813827471214547,535
2015,"Abuso de confianza","Almoloya",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Mineral del Chico",0,0,0.0813827471214547,535
2015,"Abuso de confianza","El Arenal",4,0.207598090097571,0.0813827471214547,535
2015,"Abuso de confianza","Agua Blanca de Iturbide",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Tetepango",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Yahualica",1,0.0404628955248038,0.0813827471214547,535
2015,"Abuso de confianza","Cuautepec de Hinojosa",1,0.0167599637984782,0.0813827471214547,535
2015,"Abuso de confianza","Mineral del Monte",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Santiago de Anaya",1,0.0572442612628084,0.0813827471214547,535
2015,"Abuso de confianza","Santiago Tulantepec de Lugo Guerrero",1,0.0261656810926788,0.0813827471214547,535
2015,"Abuso de confianza","Chapantongo",0,0,0.0813827471214547,535
2015,"Abuso de confianza","San Agustín Metzquititlán",1,0.103766732385597,0.0813827471214547,535
2015,"Abuso de confianza","Cardonal",0,0,0.0813827471214547,535
2015,"Abuso de confianza","Tlanchinol",2,0.0493973523019166,0.0813827471214547,535
2015,"Abuso de confianza","Tezontepec de Aldama",4,0.0737218474694976,0.0813827471214547,535
2015,"Abuso de confianza","Tula de Allende",37,0.331051760390104,0.0813827471214547,535
2015,"Abuso de confianza","Epazoyucan",1,0.0662295516259355,0.0813827471214547,535
2015,"Abuso de confianza","Atlapexco",1,0.0492174426616793,0.0813827471214547,535
2015,"Abuso de confianza","Zimapán",2,0.0487353184853063,0.0813827471214547,535
2015,"Abuso de confianza","Apan",20,0.438144894516617,0.0813827471214547,535
2015,"Abuso de confianza","Actopan",25,0.431801302312728,0.0813827471214547,535
2015,"Abuso de confianza","Tepeji del Río de Ocampo",22,0.245851259987707,0.0813827471214547,535
2015,"Abuso sexual","Nopala de Villagrán",0,0,0.0327559442768602,158
2015,"Abuso sexual","Metztitlán",1,0.0485696245568022,0.0327559442768602,158
2015,"Abuso sexual","Pacula",1,0.191424196018377,0.0327559442768602,158
2015,"Abuso sexual","Nicolás Flores",0,0,0.0327559442768602,158
2015,"Abuso sexual","Huejutla de Reyes",1,0.00754796733239739,0.0327559442768602,158
2015,"Abuso sexual","Metepec",0,0,0.0327559442768602,158
2015,"Abuso sexual","Atitalaquia",5,0.164349340959143,0.0327559442768602,158
2015,"Abuso sexual","Huichapan",1,0.0212630236019562,0.0327559442768602,158
2015,"Abuso sexual","Huautla",0,0,0.0327559442768602,158
2015,"Abuso sexual","Mineral del Chico",0,0,0.0327559442768602,158
2015,"Abuso sexual","Chapulhuacán",0,0,0.0327559442768602,158
2015,"Abuso sexual","Huasca de Ocampo",1,0.0552425146392664,0.0327559442768602,158
2015,"Abuso sexual","Ixmiquilpan",0,0,0.0327559442768602,158
2015,"Abuso sexual","Atotonilco el Grande",0,0,0.0327559442768602,158
2015,"Abuso sexual","Chilcuautla",0,0,0.0327559442768602,158
2015,"Abuso sexual","Tasquillo",0,0,0.0327559442768602,158
2015,"Abuso sexual","Acatlán",2,0.0927643784786642,0.0327559442768602,158
2015,"Abuso sexual","Tecozautla",0,0,0.0327559442768602,158
2015,"Abuso sexual","Francisco I. Madero",1,0.0272769428002509,0.0327559442768602,158
2015,"Abuso sexual","Omitlán de Juárez",0,0,0.0327559442768602,158
2015,"Abuso sexual","Zacualtipán de Ángeles",0,0,0.0327559442768602,158
2015,"Abuso sexual","Mixquiahuala de Juárez",1,0.0211564093342078,0.0327559442768602,158
2015,"Abuso sexual","Huehuetla",0,0,0.0327559442768602,158
2015,"Abuso sexual","Lolotla",1,0.10350895352448,0.0327559442768602,158
2015,"Abuso sexual","Almoloya",0,0,0.0327559442768602,158
2015,"Abuso sexual","Tlahuelilpan",0,0,0.0327559442768602,158
2015,"Abuso sexual","Calnali",0,0,0.0327559442768602,158
2015,"Abuso sexual","Pisaflores",0,0,0.0327559442768602,158
2015,"Abuso sexual","Molango de Escamilla",0,0,0.0327559442768602,158
2015,"Abuso sexual","Jaltocán",0,0,0.0327559442768602,158
2015,"Abuso sexual","Cuautepec de Hinojosa",3,0.0502798913954346,0.0327559442768602,158
2015,"Abuso sexual","La Misión",0,0,0.0327559442768602,158
2015,"Abuso sexual","Emiliano Zapata",0,0,0.0327559442768602,158
2015,"Abuso sexual","Mineral de la Reforma",16,0.102474765588974,0.0327559442768602,158
2015,"Abuso sexual","Jacala de Ledezma",2,0.146907595122668,0.0327559442768602,158
2015,"Abuso sexual","San Salvador",2,0.0549843294661022,0.0327559442768602,158
2015,"Abuso sexual","Tlahuiltepa",1,0.0951112801978315,0.0327559442768602,158
2015,"Abuso sexual","Agua Blanca de Iturbide",0,0,0.0327559442768602,158
2015,"Abuso sexual","Ajacuba",1,0.0533560986020702,0.0327559442768602,158
2015,"Abuso sexual","Eloxochitlán",0,0,0.0327559442768602,158
2015,"Abuso sexual","Zapotlán de Juárez",0,0,0.0327559442768602,158
2015,"Abuso sexual","Xochiatipan",0,0,0.0327559442768602,158
2015,"Abuso sexual","San Bartolo Tutotepec",0,0,0.0327559442768602,158
2015,"Abuso sexual","Tepetitlán",0,0,0.0327559442768602,158
2015,"Abuso sexual","Zempoala",2,0.042528760074,0.0327559442768602,158
2015,"Abuso sexual","Tlanchinol",0,0,0.0327559442768602,158
2015,"Abuso sexual","Tepeapulco",0,0,0.0327559442768602,158
2015,"Abuso sexual","San Agustín Metzquititlán",0,0,0.0327559442768602,158
2015,"Abuso sexual","Villa de Tezontepec",0,0,0.0327559442768602,158
2015,"Abuso sexual","Tlaxcoapan",0,0,0.0327559442768602,158
2015,"Abuso sexual","Tenango de Doria",0,0,0.0327559442768602,158
2015,"Abuso sexual","San Felipe Orizatlán",1,0.0251547014136942,0.0327559442768602,158
2015,"Abuso sexual","Tezontepec de Aldama",0,0,0.0327559442768602,158
2015,"Abuso sexual","San Agustín Tlaxiaca",2,0.0540379887060604,0.0327559442768602,158
2015,"Abuso sexual","Tianguistengo",0,0,0.0327559442768602,158
2015,"Abuso sexual","Chapantongo",1,0.0712555223029785,0.0327559442768602,158
2015,"Abuso sexual","Epazoyucan",2,0.132459103251871,0.0327559442768602,158
2015,"Abuso sexual","Juárez Hidalgo",0,0,0.0327559442768602,158
2015,"Abuso sexual","Huazalingo",0,0,0.0327559442768602,158
2015,"Abuso sexual","Tolcayuca",0,0,0.0327559442768602,158
2015,"Abuso sexual","Progreso de Obregón",1,0.0417414534374087,0.0327559442768602,158
2015,"Abuso sexual","Tulancingo de Bravo",9,0.0545712518645178,0.0327559442768602,158
2015,"Abuso sexual","El Arenal",0,0,0.0327559442768602,158
2015,"Abuso sexual","Xochicoatlán",0,0,0.0327559442768602,158
2015,"Abuso sexual","Cardonal",0,0,0.0327559442768602,158
2015,"Abuso sexual","Santiago de Anaya",1,0.0572442612628084,0.0327559442768602,158
2015,"Abuso sexual","Tepehuacán de Guerrero",1,0.0318116748846827,0.0327559442768602,158
2015,"Abuso sexual","Pachuca de Soto",50,0.175202534129454,0.0327559442768602,158
2015,"Abuso sexual","Tlanalapa",0,0,0.0327559442768602,158
2015,"Abuso sexual","Zimapán",2,0.0487353184853063,0.0327559442768602,158
2015,"Abuso sexual","Atlapexco",0,0,0.0327559442768602,158
2015,"Abuso sexual","Mineral del Monte",1,0.0669478476266988,0.0327559442768602,158
2015,"Abuso sexual","Tetepango",0,0,0.0327559442768602,158
2015,"Abuso sexual","Atotonilco de Tula",3,0.0740283775447255,0.0327559442768602,158
2015,"Abuso sexual","Apan",1,0.0219072447258308,0.0327559442768602,158
2015,"Abuso sexual","Santiago Tulantepec de Lugo Guerrero",4,0.104662724370715,0.0327559442768602,158
2015,"Abuso sexual","Tula de Allende",13,0.116315483380307,0.0327559442768602,158
2015,"Abuso sexual","Alfajayucan",0,0,0.0327559442768602,158
2015,"Abuso sexual","Tizayuca",9,0.0722949634508796,0.0327559442768602,158
2015,"Abuso sexual","Actopan",8,0.138176416740073,0.0327559442768602,158
2015,"Abuso sexual","Yahualica",2,0.0809257910496075,0.0327559442768602,158
2015,"Abuso sexual","Tepeji del Río de Ocampo",4,0.0447002290886741,0.0327559442768602,158
2015,"Abuso sexual","Acaxochitlán",0,0,0.0327559442768602,158
2015,"Abuso sexual","Singuilucan",1,0.0605803598473375,0.0327559442768602,158
2015,"Acoso sexual","Atotonilco el Grande",1,0.0354962373988357,0.0217283519547068,118
2015,"Acoso sexual","Metztitlán",0,0,0.0217283519547068,118
2015,"Acoso sexual","Huichapan",1,0.0212630236019562,0.0217283519547068,118
2015,"Acoso sexual","Chapulhuacán",0,0,0.0217283519547068,118
2015,"Acoso sexual","Pacula",0,0,0.0217283519547068,118
2015,"Acoso sexual","Nopala de Villagrán",1,0.0579240037071362,0.0217283519547068,118
2015,"Acoso sexual","Mineral del Chico",0,0,0.0217283519547068,118
2015,"Acoso sexual","Metepec",0,0,0.0217283519547068,118
2015,"Acoso sexual","Huejutla de Reyes",2,0.0150959346647948,0.0217283519547068,118
2015,"Acoso sexual","Nicolás Flores",0,0,0.0217283519547068,118
2015,"Acoso sexual","Emiliano Zapata",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tlahuelilpan",1,0.0505535614984076,0.0217283519547068,118
2015,"Acoso sexual","Lolotla",0,0,0.0217283519547068,118
2015,"Acoso sexual","Huautla",1,0.0461616581267599,0.0217283519547068,118
2015,"Acoso sexual","Acatlán",1,0.0463821892393321,0.0217283519547068,118
2015,"Acoso sexual","Xochiatipan",1,0.049800796812749,0.0217283519547068,118
2015,"Acoso sexual","Mineral de la Reforma",6,0.0384280370958651,0.0217283519547068,118
2015,"Acoso sexual","Huasca de Ocampo",0,0,0.0217283519547068,118
2015,"Acoso sexual","Zacualtipán de Ángeles",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tlanchinol",0,0,0.0217283519547068,118
2015,"Acoso sexual","Huehuetla",0,0,0.0217283519547068,118
2015,"Acoso sexual","Jaltocán",0,0,0.0217283519547068,118
2015,"Acoso sexual","El Arenal",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tlaxcoapan",0,0,0.0217283519547068,118
2015,"Acoso sexual","Pisaflores",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tlahuiltepa",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tasquillo",0,0,0.0217283519547068,118
2015,"Acoso sexual","Atitalaquia",2,0.0657397363836571,0.0217283519547068,118
2015,"Acoso sexual","La Misión",0,0,0.0217283519547068,118
2015,"Acoso sexual","Chapantongo",0,0,0.0217283519547068,118
2015,"Acoso sexual","Juárez Hidalgo",0,0,0.0217283519547068,118
2015,"Acoso sexual","Zapotlán de Juárez",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tulancingo de Bravo",10,0.0606347242939086,0.0217283519547068,118
2015,"Acoso sexual","Molango de Escamilla",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tetepango",0,0,0.0217283519547068,118
2015,"Acoso sexual","Jacala de Ledezma",0,0,0.0217283519547068,118
2015,"Acoso sexual","Eloxochitlán",0,0,0.0217283519547068,118
2015,"Acoso sexual","Calnali",2,0.114534417592487,0.0217283519547068,118
2015,"Acoso sexual","Chilcuautla",0,0,0.0217283519547068,118
2015,"Acoso sexual","San Felipe Orizatlán",0,0,0.0217283519547068,118
2015,"Acoso sexual","Mineral del Monte",0,0,0.0217283519547068,118
2015,"Acoso sexual","Xochicoatlán",0,0,0.0217283519547068,118
2015,"Acoso sexual","Zempoala",5,0.106321900185,0.0217283519547068,118
2015,"Acoso sexual","Omitlán de Juárez",0,0,0.0217283519547068,118
2015,"Acoso sexual","Singuilucan",0,0,0.0217283519547068,118
2015,"Acoso sexual","San Agustín Metzquititlán",0,0,0.0217283519547068,118
2015,"Acoso sexual","Agua Blanca de Iturbide",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tepeapulco",1,0.0179723585126076,0.0217283519547068,118
2015,"Acoso sexual","Ixmiquilpan",3,0.0313172014948744,0.0217283519547068,118
2015,"Acoso sexual","Tezontepec de Aldama",0,0,0.0217283519547068,118
2015,"Acoso sexual","Ajacuba",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tolcayuca",1,0.0576701268742791,0.0217283519547068,118
2015,"Acoso sexual","Apan",3,0.0657217341774925,0.0217283519547068,118
2015,"Acoso sexual","Epazoyucan",0,0,0.0217283519547068,118
2015,"Acoso sexual","Atlapexco",0,0,0.0217283519547068,118
2015,"Acoso sexual","Mixquiahuala de Juárez",3,0.0634692280026234,0.0217283519547068,118
2015,"Acoso sexual","Tepehuacán de Guerrero",0,0,0.0217283519547068,118
2015,"Acoso sexual","Zimapán",1,0.0243676592426532,0.0217283519547068,118
2015,"Acoso sexual","Francisco I. Madero",1,0.0272769428002509,0.0217283519547068,118
2015,"Acoso sexual","Yahualica",0,0,0.0217283519547068,118
2015,"Acoso sexual","Cuautepec de Hinojosa",1,0.0167599637984782,0.0217283519547068,118
2015,"Acoso sexual","Atotonilco de Tula",1,0.0246761258482418,0.0217283519547068,118
2015,"Acoso sexual","Acaxochitlán",2,0.0446020383131509,0.0217283519547068,118
2015,"Acoso sexual","San Salvador",0,0,0.0217283519547068,118
2015,"Acoso sexual","Pachuca de Soto",33,0.115633672525439,0.0217283519547068,118
2015,"Acoso sexual","Tepetitlán",2,0.179275726066691,0.0217283519547068,118
2015,"Acoso sexual","Huazalingo",0,0,0.0217283519547068,118
2015,"Acoso sexual","Alfajayucan",1,0.0483208504469679,0.0217283519547068,118
2015,"Acoso sexual","San Agustín Tlaxiaca",1,0.0270189943530302,0.0217283519547068,118
2015,"Acoso sexual","San Bartolo Tutotepec",0,0,0.0217283519547068,118
2015,"Acoso sexual","Cardonal",0,0,0.0217283519547068,118
2015,"Acoso sexual","Santiago Tulantepec de Lugo Guerrero",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tepeji del Río de Ocampo",6,0.0670503436330111,0.0217283519547068,118
2015,"Acoso sexual","Villa de Tezontepec",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tlanalapa",0,0,0.0217283519547068,118
2015,"Acoso sexual","Progreso de Obregón",0,0,0.0217283519547068,118
2015,"Acoso sexual","Actopan",6,0.103632312555055,0.0217283519547068,118
2015,"Acoso sexual","Tenango de Doria",0,0,0.0217283519547068,118
2015,"Acoso sexual","Almoloya",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tianguistengo",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tula de Allende",4,0.0357893795016329,0.0217283519547068,118
2015,"Acoso sexual","Tecozautla",3,0.077930174563591,0.0217283519547068,118
2015,"Acoso sexual","Santiago de Anaya",0,0,0.0217283519547068,118
2015,"Acoso sexual","Tizayuca",11,0.0883605108844084,0.0217283519547068,118
2015,"Allanamiento de morada","Pacula",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Huichapan",6,0.127578141611737,0.0486416731442442,295
2015,"Allanamiento de morada","Atotonilco el Grande",2,0.0709924747976714,0.0486416731442442,295
2015,"Allanamiento de morada","Lolotla",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Jaltocán",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Nopala de Villagrán",1,0.0579240037071362,0.0486416731442442,295
2015,"Allanamiento de morada","Huehuetla",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Nicolás Flores",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Villa de Tezontepec",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Metepec",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Huautla",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Omitlán de Juárez",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Tolcayuca",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Mineral del Chico",2,0.217155266015201,0.0486416731442442,295
2015,"Allanamiento de morada","Chapulhuacán",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Acatlán",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Huasca de Ocampo",2,0.110485029278533,0.0486416731442442,295
2015,"Allanamiento de morada","Metztitlán",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Eloxochitlán",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Zacualtipán de Ángeles",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Atitalaquia",3,0.0986096045754856,0.0486416731442442,295
2015,"Allanamiento de morada","Tulancingo de Bravo",4,0.0242538897175635,0.0486416731442442,295
2015,"Allanamiento de morada","Tlaxcoapan",2,0.0687261606130374,0.0486416731442442,295
2015,"Allanamiento de morada","El Arenal",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Juárez Hidalgo",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Calnali",0,0,0.0486416731442442,295
2015,"Allanamiento de morada","Chilcuautla",1,0.0537750053775005,0.0486416731442442,295
2015,"Allanamiento de morada","Tlahuiltepa",0,0,0.0486416731442442,295
